"gene_id","Infection within diets","Diet DEGs in controls","Diet DEGs in infected","Infection vs control","intersection"
"LOC126283976",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126283979",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126283982",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126283987",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126283989",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284002",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284004",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284013",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284030",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284033",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284038",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284041",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284043",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284055",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284086",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284087",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284088",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284103",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284105",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284106",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284107",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284111",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284118",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284147",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284170",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284182",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284199",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284221",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284231",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284235",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284250",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284252",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284276",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284283",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284286",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284296",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284300",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284305",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284310",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284317",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284336",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284338",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284350",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284367",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284371",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284373",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284375",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284379",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284383",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284387",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284413",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284419",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284425",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284430",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284446",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284452",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284457",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284460",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126284462",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284463",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126284466",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284491",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284502",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284507",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284530",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284543",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284548",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284552",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284556",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284566",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126284570",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284573",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284577",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284584",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284612",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284624",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284626",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284629",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284632",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284636",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284639",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284640",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284648",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284651",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284661",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284662",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284667",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284679",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284686",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284694",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284736",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284739",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284748",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284752",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284753",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284758",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284765",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284768",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284771",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284778",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284786",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284788",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284795",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284801",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284808",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284811",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284812",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284817",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284821",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284829",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284830",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284832",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284845",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284857",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284858",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284862",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284872",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284880",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284897",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284898",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284901",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126284902",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126284908",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284914",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284924",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284936",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126284941",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284942",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126284973",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126284977",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126284988",FALSE,TRUE,FALSE,FALSE,"Diet DEGs in controls"
"LOC126285012",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126285026",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126285032",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126285116",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126285146",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126285150",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126285182",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126285233",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126285239",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126285253",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126285254",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126285283",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126285297",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126285307",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126285309",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126285310",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126285316",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126285340",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126285349",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126285360",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126285375",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126285378",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126285391",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126285413",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126285431",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126285437",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126285457",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126285462",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126287991",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126289098",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126290759",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126291424",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291470",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126291476",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291514",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291516",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126291582",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291591",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291606",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126291618",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126291639",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291642",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291694",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126291729",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126291743",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291748",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126291749",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126291751",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126291782",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126291785",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291786",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126291795",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126291804",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126291805",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291810",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291811",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291838",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126291872",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126291884",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291885",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291886",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291901",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291912",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291913",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291917",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126291918",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126291919",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291920",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126291948",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291949",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291950",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126291954",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291956",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291966",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126291976",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126291991",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292011",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292020",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292024",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292034",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292038",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292039",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292043",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292044",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292045",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292047",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126292051",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292062",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126292093",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292108",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292129",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126292134",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292145",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292150",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292163",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292201",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292205",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126292237",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292248",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292259",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126292301",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292302",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126292317",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293169",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293178",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293180",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293181",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293182",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126293188",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293246",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126293250",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126293269",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293270",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293272",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293286",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293287",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293292",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126293296",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126293297",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293302",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126293305",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126293313",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126293326",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293357",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126293368",TRUE,TRUE,TRUE,TRUE,"Infection within diets + Diet DEGs in controls + Diet DEGs in infected + Infection vs control"
"LOC126293373",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126293382",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126293386",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126293387",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293389",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126293404",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126293425",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293440",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126293451",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126293472",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293478",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293483",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126293502",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126293520",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293526",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293543",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126293546",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293550",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126293557",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293577",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293578",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293579",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293587",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293620",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126293629",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126293666",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126293672",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293679",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293692",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293693",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293695",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126293719",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126293721",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293737",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126293741",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293751",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126293755",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126294945",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126294948",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126294949",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126294950",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126294953",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126294955",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126294995",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126295000",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126295030",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295040",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295041",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295063",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295065",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295079",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295087",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295101",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126295125",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126295133",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126295143",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126295146",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126295147",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126295156",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295163",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295189",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295191",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295201",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126295211",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126295214",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126295222",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295227",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126295232",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295285",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295292",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126295295",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126295319",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126295324",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126295329",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126295330",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126295335",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
